bjd_cd,center_long,center_lati,bjd_nm,level,sd_cd,sd_nm,sgg_cd,sgg_nm,emd_cd,emd_nm
4728010100,128.1995352,36.59548818,경상북도 문경시 점촌동,2,47,경상북도,47280,문경시,47280101,점촌동
4728010200,128.2130243,36.58167815,경상북도 문경시 영신동,2,47,경상북도,47280,문경시,47280102,영신동
4728010300,128.2073419,36.60519594,경상북도 문경시 흥덕동,2,47,경상북도,47280,문경시,47280103,흥덕동
4728010400,128.1947607,36.62078807,경상북도 문경시 우지동,2,47,경상북도,47280,문경시,47280104,우지동
4728010500,128.1931443,36.63579341,경상북도 문경시 창동,2,47,경상북도,47280,문경시,47280105,창동
4728010600,128.1701803,36.63557616,경상북도 문경시 신기동,2,47,경상북도,47280,문경시,47280106,신기동
4728010700,128.1328749,36.63305416,경상북도 문경시 불정동,2,47,경상북도,47280,문경시,47280107,불정동
4728010800,128.1545524,36.61990323,경상북도 문경시 유곡동,2,47,경상북도,47280,문경시,47280108,유곡동
4728010900,128.1726221,36.6086926,경상북도 문경시 공평동,2,47,경상북도,47280,문경시,47280109,공평동
4728011000,128.187301,36.59089791,경상북도 문경시 모전동,2,47,경상북도,47280,문경시,47280110,모전동
4728011100,128.2023,36.58518837,경상북도 문경시 윤직동,2,47,경상북도,47280,문경시,47280111,윤직동
4728025000,128.1275845,36.76968591,경상북도 문경시 문경읍,2,47,경상북도,47280,문경시,47280250,문경읍
4728025021,128.1041683,36.7484938,경상북도 문경시 문경읍 상리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025022,128.1069378,36.7312352,경상북도 문경시 문경읍 하리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025023,128.1145343,36.73975728,경상북도 문경시 문경읍 교촌리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025024,128.1288372,36.7361009,경상북도 문경시 문경읍 요성리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025025,128.1151755,36.75855831,경상북도 문경시 문경읍 지곡리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025026,128.0979873,36.72010825,경상북도 문경시 문경읍 마원리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025027,128.0861441,36.73711864,경상북도 문경시 문경읍 진안리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025028,128.0561236,36.74543551,경상북도 문경시 문경읍 각서리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025029,128.0876901,36.7547393,경상북도 문경시 문경읍 하초리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025030,128.0722487,36.78266254,경상북도 문경시 문경읍 상초리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025031,128.1554999,36.73254632,경상북도 문경시 문경읍 고요리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025032,128.1306614,36.76550191,경상북도 문경시 문경읍 팔영리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025033,128.1698472,36.75513798,경상북도 문경시 문경읍 당포리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025034,128.1823366,36.77190711,경상북도 문경시 문경읍 용연리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025035,128.1236934,36.79165123,경상북도 문경시 문경읍 평천리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025036,128.1779712,36.79030335,경상북도 문경시 문경읍 갈평리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025037,128.2056005,36.80143294,경상북도 문경시 문경읍 중평리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025038,128.1462468,36.81402211,경상북도 문경시 문경읍 관음리,3,47,경상북도,47280,문경시,47280250,문경읍
4728025300,128.0107964,36.65992972,경상북도 문경시 가은읍,2,47,경상북도,47280,문경시,47280253,가은읍
4728025321,128.0697004,36.64697452,경상북도 문경시 가은읍 왕능리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025322,128.0800115,36.62714769,경상북도 문경시 가은읍 갈전리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025323,128.1016146,36.6211101,경상북도 문경시 가은읍 저음리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025324,128.0399815,36.64175269,경상북도 문경시 가은읍 작천리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025325,128.040939,36.62134922,경상북도 문경시 가은읍 성저리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025326,128.0574307,36.59809022,경상북도 문경시 가은읍 수예리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025327,128.0309421,36.59112782,경상북도 문경시 가은읍 민지리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025328,128.0244535,36.60828032,경상북도 문경시 가은읍 전곡리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025329,128.0187116,36.62744388,경상북도 문경시 가은읍 성유리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025330,127.9917229,36.64886842,경상북도 문경시 가은읍 죽문리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025331,127.9520784,36.67894752,경상북도 문경시 가은읍 완장리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025332,128.0008299,36.70642133,경상북도 문경시 가은읍 원북리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025333,128.0171808,36.6687034,경상북도 문경시 가은읍 상괴리,3,47,경상북도,47280,문경시,47280253,가은읍
4728025334,128.0416754,36.66611147,경상북도 문경시 가은읍 하괴리,3,47,경상북도,47280,문경시,47280253,가은읍
4728031000,128.2513454,36.56561379,경상북도 문경시 영순면,2,47,경상북도,47280,문경시,47280310,영순면
4728031021,128.230128,36.56999738,경상북도 문경시 영순면 의곡리,3,47,경상북도,47280,문경시,47280310,영순면
4728031022,128.22267,36.58668075,경상북도 문경시 영순면 김용리,3,47,경상북도,47280,문경시,47280310,영순면
4728031023,128.2156697,36.5970723,경상북도 문경시 영순면 포내리,3,47,경상북도,47280,문경시,47280310,영순면
4728031024,128.2485427,36.57173481,경상북도 문경시 영순면 사근리,3,47,경상북도,47280,문경시,47280310,영순면
4728031025,128.2619933,36.58826779,경상북도 문경시 영순면 왕태리,3,47,경상북도,47280,문경시,47280310,영순면
4728031026,128.2749013,36.57982522,경상북도 문경시 영순면 오룡리,3,47,경상북도,47280,문경시,47280310,영순면
4728031027,128.2636791,36.56878915,경상북도 문경시 영순면 금림리,3,47,경상북도,47280,문경시,47280310,영순면
4728031028,128.2838722,36.57054341,경상북도 문경시 영순면 달지리,3,47,경상북도,47280,문경시,47280310,영순면
4728031029,128.2778611,36.55703596,경상북도 문경시 영순면 이목리,3,47,경상북도,47280,문경시,47280310,영순면
4728031030,128.2517727,36.54602597,경상북도 문경시 영순면 말응리,3,47,경상북도,47280,문경시,47280310,영순면
4728031031,128.2306297,36.54483088,경상북도 문경시 영순면 율곡리,3,47,경상북도,47280,문경시,47280310,영순면
4728032000,128.2589599,36.62261323,경상북도 문경시 산양면,2,47,경상북도,47280,문경시,47280320,산양면
4728032021,128.2581224,36.62671189,경상북도 문경시 산양면 녹문리,3,47,경상북도,47280,문경시,47280320,산양면
4728032022,128.259011,36.64100551,경상북도 문경시 산양면 현리,3,47,경상북도,47280,문경시,47280320,산양면
4728032023,128.2737949,36.64361906,경상북도 문경시 산양면 부암리,3,47,경상북도,47280,문경시,47280320,산양면
4728032024,128.2727376,36.63192518,경상북도 문경시 산양면 과곡리,3,47,경상북도,47280,문경시,47280320,산양면
4728032025,128.2914465,36.64670783,경상북도 문경시 산양면 형천리,3,47,경상북도,47280,문경시,47280320,산양면
4728032026,128.3044678,36.64629743,경상북도 문경시 산양면 위만리,3,47,경상북도,47280,문경시,47280320,산양면
4728032027,128.2847382,36.62794555,경상북도 문경시 산양면 우본리,3,47,경상북도,47280,문경시,47280320,산양면
4728032028,128.2654232,36.61663663,경상북도 문경시 산양면 연소리,3,47,경상북도,47280,문경시,47280320,산양면
4728032029,128.2561787,36.61040513,경상북도 문경시 산양면 불암리,3,47,경상북도,47280,문경시,47280320,산양면
4728032030,128.2465563,36.61696922,경상북도 문경시 산양면 존도리,3,47,경상북도,47280,문경시,47280320,산양면
4728032031,128.239249,36.62869453,경상북도 문경시 산양면 봉정리,3,47,경상북도,47280,문경시,47280320,산양면
4728032032,128.2338806,36.60922433,경상북도 문경시 산양면 진정리,3,47,경상북도,47280,문경시,47280320,산양면
4728032033,128.2222603,36.6079832,경상북도 문경시 산양면 반곡리,3,47,경상북도,47280,문경시,47280320,산양면
4728032034,128.2369949,36.59383723,경상북도 문경시 산양면 평지리,3,47,경상북도,47280,문경시,47280320,산양면
4728032035,128.2485294,36.60124484,경상북도 문경시 산양면 송죽리,3,47,경상북도,47280,문경시,47280320,산양면
4728032036,128.2602034,36.5982134,경상북도 문경시 산양면 신전리,3,47,경상북도,47280,문경시,47280320,산양면
4728033000,128.2009225,36.66556912,경상북도 문경시 호계면,2,47,경상북도,47280,문경시,47280330,호계면
4728033021,128.156296,36.65446941,경상북도 문경시 호계면 견탄리,3,47,경상북도,47280,문경시,47280330,호계면
4728033022,128.177069,36.65549944,경상북도 문경시 호계면 별암리,3,47,경상북도,47280,문경시,47280330,호계면
4728033023,128.1825633,36.6696108,경상북도 문경시 호계면 호계리,3,47,경상북도,47280,문경시,47280330,호계면
4728033024,128.2017888,36.68580179,경상북도 문경시 호계면 부곡리,3,47,경상북도,47280,문경시,47280330,호계면
4728033025,128.2173857,36.69253256,경상북도 문경시 호계면 선암리,3,47,경상북도,47280,문경시,47280330,호계면
4728033026,128.2362343,36.66497129,경상북도 문경시 호계면 지천리,3,47,경상북도,47280,문경시,47280330,호계면
4728033027,128.222035,36.6538297,경상북도 문경시 호계면 가도리,3,47,경상북도,47280,문경시,47280330,호계면
4728033028,128.2201197,36.63893283,경상북도 문경시 호계면 구산리,3,47,경상북도,47280,문경시,47280330,호계면
4728033029,128.2026709,36.65973537,경상북도 문경시 호계면 우로리,3,47,경상북도,47280,문경시,47280330,호계면
4728033030,128.2082197,36.63087222,경상북도 문경시 호계면 막곡리,3,47,경상북도,47280,문경시,47280330,호계면
4728033031,128.2212434,36.62401488,경상북도 문경시 호계면 봉서리,3,47,경상북도,47280,문경시,47280330,호계면
4728034000,128.2534726,36.71384498,경상북도 문경시 산북면,2,47,경상북도,47280,문경시,47280340,산북면
4728034021,128.2433389,36.64067905,경상북도 문경시 산북면 서중리,3,47,경상북도,47280,문경시,47280340,산북면
4728034022,128.2510568,36.65691011,경상북도 문경시 산북면 대상리,3,47,경상북도,47280,문경시,47280340,산북면
4728034023,128.2608263,36.67591383,경상북도 문경시 산북면 대하리,3,47,경상북도,47280,문경시,47280340,산북면
4728034024,128.2443329,36.68840853,경상북도 문경시 산북면 이곡리,3,47,경상북도,47280,문경시,47280340,산북면
4728034025,128.2412149,36.70543092,경상북도 문경시 산북면 우곡리,3,47,경상북도,47280,문경시,47280340,산북면
4728034026,128.2015731,36.72483723,경상북도 문경시 산북면 석봉리,3,47,경상북도,47280,문경시,47280340,산북면
4728034027,128.2186936,36.7408511,경상북도 문경시 산북면 김용리,3,47,경상북도,47280,문경시,47280340,산북면
4728034028,128.2452521,36.72804893,경상북도 문경시 산북면 거산리,3,47,경상북도,47280,문경시,47280340,산북면
4728034029,128.2601215,36.74623444,경상북도 문경시 산북면 전두리,3,47,경상북도,47280,문경시,47280340,산북면
4728034030,128.2305951,36.76125896,경상북도 문경시 산북면 호암리,3,47,경상북도,47280,문경시,47280340,산북면
4728034031,128.2364865,36.77971422,경상북도 문경시 산북면 가좌리,3,47,경상북도,47280,문경시,47280340,산북면
4728034032,128.2567026,36.76394163,경상북도 문경시 산북면 창구리,3,47,경상북도,47280,문경시,47280340,산북면
4728034033,128.2740734,36.72767702,경상북도 문경시 산북면 소야리,3,47,경상북도,47280,문경시,47280340,산북면
4728034034,128.272655,36.70610293,경상북도 문경시 산북면 종곡리,3,47,경상북도,47280,문경시,47280340,산북면
4728034035,128.2815545,36.68674963,경상북도 문경시 산북면 내화리,3,47,경상북도,47280,문경시,47280340,산북면
4728034036,128.2695929,36.65829982,경상북도 문경시 산북면 약석리,3,47,경상북도,47280,문경시,47280340,산북면
4728034037,128.2881761,36.66080275,경상북도 문경시 산북면 회룡리,3,47,경상북도,47280,문경시,47280340,산북면
4728034038,128.2986089,36.67280828,경상북도 문경시 산북면 가곡리,3,47,경상북도,47280,문경시,47280340,산북면
4728034039,128.3176422,36.66530694,경상북도 문경시 산북면 월천리,3,47,경상북도,47280,문경시,47280340,산북면
4728034040,128.3287087,36.65082883,경상북도 문경시 산북면 지내리,3,47,경상북도,47280,문경시,47280340,산북면
4728034041,128.3415982,36.65117543,경상북도 문경시 산북면 흑송리,3,47,경상북도,47280,문경시,47280340,산북면
4728035000,128.2964008,36.78303992,경상북도 문경시 동로면,2,47,경상북도,47280,문경시,47280350,동로면
4728035021,128.3146285,36.68916988,경상북도 문경시 동로면 마광리,3,47,경상북도,47280,문경시,47280350,동로면
4728035022,128.3160239,36.707269,경상북도 문경시 동로면 인곡리,3,47,경상북도,47280,문경시,47280350,동로면
4728035023,128.2961396,36.73048879,경상북도 문경시 동로면 수평리,3,47,경상북도,47280,문경시,47280350,동로면
4728035024,128.3227515,36.74121376,경상북도 문경시 동로면 간송리,3,47,경상북도,47280,문경시,47280350,동로면
4728035025,128.3477062,36.78270188,경상북도 문경시 동로면 석항리,3,47,경상북도,47280,문경시,47280350,동로면
4728035026,128.2932914,36.76488943,경상북도 문경시 동로면 노은리,3,47,경상북도,47280,문경시,47280350,동로면
4728035027,128.3079664,36.78577929,경상북도 문경시 동로면 적성리,3,47,경상북도,47280,문경시,47280350,동로면
4728035028,128.2548613,36.80660531,경상북도 문경시 동로면 생달리,3,47,경상북도,47280,문경시,47280350,동로면
4728035029,128.2659988,36.83456297,경상북도 문경시 동로면 명전리,3,47,경상북도,47280,문경시,47280350,동로면
4728036000,128.116181,36.6861593,경상북도 문경시 마성면,2,47,경상북도,47280,문경시,47280360,마성면
4728036021,128.1112827,36.69532849,경상북도 문경시 마성면 모곡리,3,47,경상북도,47280,문경시,47280360,마성면
4728036022,128.0959148,36.68771001,경상북도 문경시 마성면 정리,3,47,경상북도,47280,문경시,47280360,마성면
4728036023,128.0646237,36.68974078,경상북도 문경시 마성면 상내리,3,47,경상북도,47280,문경시,47280360,마성면
4728036024,128.091394,36.66135036,경상북도 문경시 마성면 하내리,3,47,경상북도,47280,문경시,47280360,마성면
4728036025,128.1238168,36.66334252,경상북도 문경시 마성면 신현리,3,47,경상북도,47280,문경시,47280360,마성면
4728036026,128.1396535,36.68037252,경상북도 문경시 마성면 오천리,3,47,경상북도,47280,문경시,47280360,마성면
4728036027,128.1575774,36.70312732,경상북도 문경시 마성면 외어리,3,47,경상북도,47280,문경시,47280360,마성면
4728036028,128.1030212,36.70700049,경상북도 문경시 마성면 남호리,3,47,경상북도,47280,문경시,47280360,마성면
4728037000,127.9801847,36.58288808,경상북도 문경시 농암면,2,47,경상북도,47280,문경시,47280370,농암면
4728037021,128.0053776,36.60335995,경상북도 문경시 농암면 농암리,3,47,경상북도,47280,문경시,47280370,농암면
4728037022,127.9923618,36.59788173,경상북도 문경시 농암면 종곡리,3,47,경상북도,47280,문경시,47280370,농암면
4728037023,127.9911394,36.62061221,경상북도 문경시 농암면 연천리,3,47,경상북도,47280,문경시,47280370,농암면
4728037024,127.9521733,36.62193862,경상북도 문경시 농암면 궁기리,3,47,경상북도,47280,문경시,47280370,농암면
4728037025,127.9559698,36.55551651,경상북도 문경시 농암면 내서리,3,47,경상북도,47280,문경시,47280370,농암면
4728037026,127.9721385,36.58621152,경상북도 문경시 농암면 화산리,3,47,경상북도,47280,문경시,47280370,농암면
4728037027,127.9956417,36.56065226,경상북도 문경시 농암면 율수리,3,47,경상북도,47280,문경시,47280370,농암면
4728037028,128.0159527,36.56985119,경상북도 문경시 농암면 갈동리,3,47,경상북도,47280,문경시,47280370,농암면
4728037029,128.038107,36.57515674,경상북도 문경시 농암면 사현리,3,47,경상북도,47280,문경시,47280370,농암면
4728037030,128.0535969,36.56303421,경상북도 문경시 농암면 지동리,3,47,경상북도,47280,문경시,47280370,농암면
4728037031,128.0387686,36.55496462,경상북도 문경시 농암면 선곡리,3,47,경상북도,47280,문경시,47280370,농암면
4729000000,128.8090552,35.83406007,경상북도 경산시,1,47,경상북도,47290,경산시,47290000,
4729010100,128.7387203,35.81519328,경상북도 경산시 삼남동,2,47,경상북도,47290,경산시,47290101,삼남동
4729010200,128.7394752,35.81897594,경상북도 경산시 삼북동,2,47,경상북도,47290,경산시,47290102,삼북동
4729010300,128.7351094,35.81744077,경상북도 경산시 서상동,2,47,경상북도,47290,경산시,47290103,서상동
4729010400,128.7398815,35.81305797,경상북도 경산시 신교동,2,47,경상북도,47290,경산시,47290104,신교동
4729010500,128.7434428,35.81370519,경상북도 경산시 상방동,2,47,경상북도,47290,경산시,47290105,상방동
4729010600,128.743806,35.79899123,경상북도 경산시 백천동,2,47,경상북도,47290,경산시,47290106,백천동
4729010700,128.7288042,35.80807716,경상북도 경산시 옥곡동,2,47,경상북도,47290,경산시,47290107,옥곡동
4729010800,128.7226818,35.8159592,경상북도 경산시 사정동,2,47,경상북도,47290,경산시,47290108,사정동
4729010900,128.7192877,35.82275496,경상북도 경산시 옥산동,2,47,경상북도,47290,경산시,47290109,옥산동
4729011000,128.7194509,35.83023822,경상북도 경산시 중산동,2,47,경상북도,47290,경산시,47290110,중산동
4729011100,128.7282222,35.8351102,경상북도 경산시 정평동,2,47,경상북도,47290,경산시,47290111,정평동
4729011200,128.7322127,35.8400186,경상북도 경산시 대평동,2,47,경상북도,47290,경산시,47290112,대평동
4729011300,128.7327928,35.84847259,경상북도 경산시 대정동,2,47,경상북도,47290,경산시,47290113,대정동
4729011400,128.7449714,35.84299342,경상북도 경산시 임당동,2,47,경상북도,47290,경산시,47290114,임당동
4729011500,128.7517673,35.83495054,경상북도 경산시 대동,2,47,경상북도,47290,경산시,47290115,대동
4729011600,128.7473727,35.82559861,경상북도 경산시 계양동,2,47,경상북도,47290,경산시,47290116,계양동
4729011700,128.7368615,35.82786823,경상북도 경산시 중방동,2,47,경상북도,47290,경산시,47290117,중방동
4729011800,128.755006,35.8415819,경상북도 경산시 조영동,2,47,경상북도,47290,경산시,47290118,조영동
4729011900,128.7925582,35.80981884,경상북도 경산시 남방동,2,47,경상북도,47290,경산시,47290119,남방동
4729012000,128.7888652,35.80446498,경상북도 경산시 내동,2,47,경상북도,47290,경산시,47290120,내동
4729012100,128.7880694,35.79303116,경상북도 경산시 여천동,2,47,경상북도,47290,경산시,47290121,여천동
4729012200,128.7782624,35.79066642,경상북도 경산시 유곡동,2,47,경상북도,47290,경산시,47290122,유곡동
4729012300,128.7813289,35.81299247,경상북도 경산시 신천동,2,47,경상북도,47290,경산시,47290123,신천동
4729012400,128.7697375,35.7934807,경상북도 경산시 점촌동,2,47,경상북도,47290,경산시,47290124,점촌동
4729012500,128.7624937,35.80071899,경상북도 경산시 평산동,2,47,경상북도,47290,경산시,47290125,평산동
4729012600,128.7552624,35.80967231,경상북도 경산시 사동,2,47,경상북도,47290,경산시,47290126,사동
4729012700,128.7568153,35.8240686,경상북도 경산시 삼풍동,2,47,경상북도,47290,경산시,47290127,삼풍동
4729012800,128.7700768,35.8259215,경상북도 경산시 갑제동,2,47,경상북도,47290,경산시,47290128,갑제동
4729025000,128.7873963,35.91367656,경상북도 경산시 하양읍,2,47,경상북도,47290,경산시,47290250,하양읍
4729025021,128.8123549,35.9089818,경상북도 경산시 하양읍 금락리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025022,128.8284388,35.91709104,경상북도 경산시 하양읍 동서리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025023,128.8149449,35.91956649,경상북도 경산시 하양읍 도리리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025024,128.7953596,35.92155181,경상북도 경산시 하양읍 서사리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025025,128.8022124,35.92432601,경상북도 경산시 하양읍 양지리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025026,128.7672743,35.93659726,경상북도 경산시 하양읍 사기리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025027,128.7627561,35.92410078,경상북도 경산시 하양읍 대곡리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025028,128.801772,35.93252406,경상북도 경산시 하양읍 교리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025029,128.8297782,35.92710917,경상북도 경산시 하양읍 한사리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025030,128.8134767,35.93756331,경상북도 경산시 하양읍 대학리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025031,128.7945062,35.90742524,경상북도 경산시 하양읍 부호리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025032,128.7812628,35.90275773,경상북도 경산시 하양읍 은호리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025033,128.7687317,35.89600929,경상북도 경산시 하양읍 남하리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025034,128.7642684,35.87560552,경상북도 경산시 하양읍 청천리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025035,128.783111,35.88015106,경상북도 경산시 하양읍 환상리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025036,128.7989906,35.89045354,경상북도 경산시 하양읍 대조리,3,47,경상북도,47290,경산시,47290250,하양읍
4729025300,128.8348141,35.87063293,경상북도 경산시 진량읍,2,47,경상북도,47290,경산시,47290253,진량읍
4729025321,128.8217416,35.8730447,경상북도 경산시 진량읍 신상리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025322,128.7994943,35.86936648,경상북도 경산시 진량읍 선화리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025323,128.8072497,35.88524916,경상북도 경산시 진량읍 보인리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025324,128.8159428,35.88540306,경상북도 경산시 진량읍 봉회리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025325,128.8240861,35.88830131,경상북도 경산시 진량읍 북리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025326,128.8220596,35.90076914,경상북도 경산시 진량읍 부기리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025327,128.8329663,35.89428328,경상북도 경산시 진량읍 양기리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025328,128.8334264,35.90465508,경상북도 경산시 진량읍 상림리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025329,128.8467094,35.90191411,경상북도 경산시 진량읍 내리리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025330,128.8415529,35.88299706,경상북도 경산시 진량읍 문천리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025331,128.8505217,35.89014383,경상북도 경산시 진량읍 평사리(坪沙),3,47,경상북도,47290,경산시,47290253,진량읍
4729025332,128.8614444,35.88852471,경상북도 경산시 진량읍 평사리(平沙),3,47,경상북도,47290,경산시,47290253,진량읍
4729025333,128.8505221,35.87526712,경상북도 경산시 진량읍 다문리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025334,128.8658999,35.86348209,경상북도 경산시 진량읍 아사리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025335,128.8542445,35.8624827,경상북도 경산시 진량읍 시문리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025336,128.8607169,35.84939347,경상북도 경산시 진량읍 현내리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025337,128.8490229,35.83981054,경상북도 경산시 진량읍 마곡리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025338,128.8418488,35.85370302,경상북도 경산시 진량읍 광석리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025339,128.8388869,35.86401951,경상북도 경산시 진량읍 신제리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025340,128.8265805,35.86030195,경상북도 경산시 진량읍 대원리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025341,128.8330185,35.84830945,경상북도 경산시 진량읍 속초리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025342,128.8234948,35.84760182,경상북도 경산시 진량읍 안촌리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025343,128.8162043,35.85863201,경상북도 경산시 진량읍 황제리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025344,128.8103109,35.85207822,경상북도 경산시 진량읍 당곡리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025345,128.7996282,35.84886267,경상북도 경산시 진량읍 가야리,3,47,경상북도,47290,경산시,47290253,진량읍
4729025600,128.7789118,35.84502569,경상북도 경산시 압량읍,2,47,경상북도,47290,경산시,47290256,압량읍
4729025621,128.7614321,35.84579823,경상북도 경산시 압량읍 부적리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025622,128.7699534,35.83895292,경상북도 경산시 압량읍 신대리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025623,128.7726632,35.84876442,경상북도 경산시 압량읍 압량리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025624,128.7742222,35.8548491,경상북도 경산시 압량읍 용암리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025625,128.7581834,35.85717038,경상북도 경산시 압량읍 금구리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025626,128.775802,35.86544798,경상북도 경산시 압량읍 현흥리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025627,128.78647,35.86110442,경상북도 경산시 압량읍 인안리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025628,128.797158,35.85594938,경상북도 경산시 압량읍 의송리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025629,128.7860989,35.85348608,경상북도 경산시 압량읍 신촌리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025630,128.7808642,35.84591423,경상북도 경산시 압량읍 내리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025631,128.7836074,35.83861735,경상북도 경산시 압량읍 가일리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025632,128.7865235,35.83017412,경상북도 경산시 압량읍 당음리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025633,128.7874248,35.82165969,경상북도 경산시 압량읍 신월리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025634,128.7966187,35.8311196,경상북도 경산시 압량읍 백안리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025635,128.7992302,35.824831,경상북도 경산시 압량읍 강서리,3,47,경상북도,47290,경산시,47290256,압량읍
4729025636,128.795854,35.81716743,경상북도 경산시 압량읍 당리리,3,47,경상북도,47290,경산시,47290256,압량읍
4729031000,128.7971807,35.95679885,경상북도 경산시 와촌면,2,47,경상북도,47290,경산시,47290310,와촌면
4729031021,128.8176494,35.95010889,경상북도 경산시 와촌면 소월리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031022,128.8364366,35.94036877,경상북도 경산시 와촌면 덕촌리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031023,128.8435034,35.93068608,경상북도 경산시 와촌면 시천리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031024,128.8461708,35.91584734,경상북도 경산시 와촌면 용천리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031025,128.8542733,35.92951532,경상북도 경산시 와촌면 계당리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031026,128.8520453,35.94426353,경상북도 경산시 와촌면 상암리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031027,128.8422116,35.95738308,경상북도 경산시 와촌면 계전리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031028,128.8352028,35.95462509,경상북도 경산시 와촌면 동강리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031029,128.8077607,35.95844716,경상북도 경산시 와촌면 박사리,3,47,경상북도,47290,경산시,47290310,와촌면
4729031030,128.793631,35.9763109,경상북도 경산시 와촌면 대동리,3,47,경상북도,47290,경산시,47290310,와촌면
